"","prey","svspp","year","mean","lci","uci"
"3701","MERBIL",197,1977,2887507047.45342,219424361.407433,8038954336.41494
"3702","MERBIL",197,1978,3206670711.85839,47694161.5440802,20551911068.173
"3703","MERBIL",197,1979,319051964.455623,3055312.52367473,1155803382.46264
"3704","MERBIL",197,1980,4271405752.25637,45293015.2510614,18855090121.3205
"3705","MERBIL",197,1981,97855750.0082628,4260552.62256804,410392861.692128
"3706","MERBIL",197,1982,2532871587.62918,102744989.811726,10471543095.2391
"3707","MERBIL",197,1983,402895879.717586,3762046.1384615,1800908874.21599
"3708","MERBIL",197,1984,1625011188.34688,12724375.80304,8649139920.36504
"3709","MERBIL",197,1985,10072442299.2187,1551614040.64139,39312689709.1911
"3710","MERBIL",197,1986,26289566244.087,333120311.189191,122835016655.416
"3711","MERBIL",197,1987,0,0,0
"3712","MERBIL",197,1988,3333196282.71324,417239524.525702,9537340362.03251
"3713","MERBIL",197,1989,2298659195.47666,306173345.072465,7804780733.42819
"3714","MERBIL",197,1990,404265321.425892,10478308.7211851,1443989960.72529
"3715","MERBIL",197,1991,711876671.741339,139599048.626885,2153536991.68567
"3716","MERBIL",197,1992,1374856990.04468,284555787.467428,4740736238.65602
"3717","MERBIL",197,1993,1282328871.77738,343417666.155041,3503461924.47134
"3718","MERBIL",197,1994,1194286481.7739,186087900.121352,3338786701.52143
"3719","MERBIL",197,1995,671360308.687978,189453397.970131,1640955531.26022
"3720","MERBIL",197,1996,844559475.665497,92236095.9843561,2235078468.37613
"3721","MERBIL",197,1997,813488954.275964,124261812.473884,2107380964.25264
"3722","MERBIL",197,1998,1666006573.37267,84724405.8736262,7054309744.97173
"3723","MERBIL",197,1999,2132460156.91539,353979940.258739,6566622928.36369
"3724","MERBIL",197,2000,616603521.815136,31520766.2109634,3247411423.39919
"3725","MERBIL",197,2001,503337825.996146,98854693.2957397,1713586413.61819
"3726","MERBIL",197,2002,1512029269.32181,162000709.326405,4571114790.91816
"3727","MERBIL",197,2003,3950051383.63613,145577081.593118,16257120305.5017
"3728","MERBIL",197,2004,1533577144.59891,330378051.893241,4223206928.70763
"3729","MERBIL",197,2005,2155143885.85491,298198795.67833,7560426140.12922
"3730","MERBIL",197,2006,251958107.705743,19492168.751114,806525597.50093
"3731","MERBIL",197,2007,2194225629.48839,49470998.6397561,11271341141.9438
"3732","MERBIL",197,2008,484382592.560119,32984574.5738484,1634041208.22159
"3733","MERBIL",197,2009,2556257952.12046,580798960.669052,8839398826.09481
"3734","MERBIL",197,2010,3784789903.89322,770462418.133774,9621847788.5635
"3735","MERBIL",197,2011,1636632790.14761,480979524.236467,4030586320.97774
"3736","MERBIL",197,2012,1362592315.15651,479284792.061645,3060008703.97659
"3737","MERBIL",197,2013,1911919756.70688,537779456.466179,5002955341.42175
"3738","MERBIL",197,2014,1670660103.07824,358654195.441561,3953748587.2185
"3739","MERBIL",197,2015,2570226449.16108,434296740.95527,6398553826.31029
"3740","MERBIL",197,2016,1587284113.96131,377589733.768519,4172225555.1459
"3741","MERBIL",197,2017,1484640142.37776,392381601.753738,3449992030.23559
"3742","MERBIL",197,2018,1979023520.27692,487787652.264209,4615616452.73898
"3743","MERBIL",197,2019,3270339741.11279,734753148.709298,9241057153.40909
"3744","MERBIL",197,2020,NA,0,0
"4321","OTHER",15,1973,NA,0,0
"4322","OTHER",15,1974,NA,0,0
"4323","OTHER",15,1975,NA,0,0
"4324","OTHER",15,1976,NA,0,0
"4325","OTHER",15,1977,27628111476.0842,7561629249.8911,77780178872.274
"4326","OTHER",15,1978,42485439811.639,9405915483.91449,103004010348.178
"4327","OTHER",15,1979,41443176606.7554,4755567150.1402,130738689925.489
"4328","OTHER",15,1980,8121648276.07279,1443427379.60249,37936002332.8252
"4329","OTHER",15,1981,48514476912.9221,293347527.67017,253686035799.882
"4330","OTHER",15,1982,56753098402.6989,8297750440.98267,203095417979.776
"4331","OTHER",15,1983,85725483464.3818,8067523759.69653,278533959715.211
"4332","OTHER",15,1984,205257618086.496,32149949066.5929,820814039491.505
"4333","OTHER",15,1985,98335895026.3136,13032850674.6759,357525761370.475
"4334","OTHER",15,1986,232992953556.886,29674355974.2773,825873391603.962
"4335","OTHER",15,1987,128057379199.92,17929039549.1203,421954426617.172
"4336","OTHER",15,1988,140213039646.143,22333416485.7389,365898117561.137
"4337","OTHER",15,1989,55251976552.279,8234770335.01754,147259514975.513
"4338","OTHER",15,1990,55870146017.123,4788142347.05636,207396982230.835
"4339","OTHER",15,1991,159285659509.072,30378590832.925,402052453403.586
"4340","OTHER",15,1992,175103537540.122,36235855335.8067,490009141799.59
"4341","OTHER",15,1993,39738428233.668,3991203833.38104,128273641497.303
"4342","OTHER",15,1994,110212505366.485,27826131714.5834,326395195549.851
"4343","OTHER",15,1995,88718903783.6732,5975554283.93398,275237623840.286
"4344","OTHER",15,1996,143215194791.965,25883437468.9261,454523572460.976
"4345","OTHER",15,1997,131348838530.044,16073562678.6266,542200948288.062
"4346","OTHER",15,1998,109891918151.487,2968966245.2899,435639704447.474
"4347","OTHER",15,1999,65847490855.887,3254273124.41768,265473971562.756
"4348","OTHER",15,2000,105900651724.699,11478289826.1728,332974067071.348
"4349","OTHER",15,2001,78053487060.6318,11740882706.2912,304519750282.957
"4350","OTHER",15,2002,145143210978.763,21147722167.5529,459377847908.607
"4351","OTHER",15,2003,102646407988.187,2141712856.44294,585382486226.273
"4352","OTHER",15,2004,80384005465.3445,21670498754.7431,200928487317.492
"4353","OTHER",15,2005,102619815544.978,18225286147.0182,324209200604.385
"4354","OTHER",15,2006,138288997903.039,14124350922.4292,501581286885.306
"4355","OTHER",15,2007,90824331827.9611,12092401286.0441,251996672068.958
"4356","OTHER",15,2008,69360107014.5942,14212226524.1137,193476918554.964
"4357","OTHER",15,2009,242138094613.031,25215353315.7788,711761409208.146
"4358","OTHER",15,2010,47545028294.554,1119643646.35338,212034313612.99
"4359","OTHER",15,2011,97077344020.5658,4734696650.22449,282218638172.999
"4360","OTHER",15,2012,555836938439.206,85010821095.8387,2467887090088.43
"4361","OTHER",15,2013,80974674999.6176,12900152900.9715,269321145495.395
"4362","OTHER",15,2014,101399611189.08,15643939087.7498,259781290189.347
"4363","OTHER",15,2015,39122520965.8848,7938310086.88534,154967290894.278
"4364","OTHER",15,2016,226170898950.252,17704585827.6806,898450896863.743
"4365","OTHER",15,2017,23044026415.7614,1608263215.41984,89745329014.4415
"4366","OTHER",15,2018,37013022431.5339,3484461197.76374,104306030343.977
"4367","OTHER",15,2019,47001597277.1407,2892232386.29259,188534392022.782
"4368","OTHER",15,2020,NA,0,0
"4561","OTHER",23,1973,NA,0,0
"4562","OTHER",23,1974,NA,0,0
"4563","OTHER",23,1975,NA,0,0
"4564","OTHER",23,1976,NA,0,0
"4565","OTHER",23,1977,6651984907.207,1865783358.51164,18157430945.361
"4566","OTHER",23,1978,11639863834.4704,3950092505.75305,26445555053.4692
"4567","OTHER",23,1979,6116347503.27652,1737188784.33388,17111390402.5202
"4568","OTHER",23,1980,4783581359.45049,1088532186.92378,14095601827.9702
"4569","OTHER",23,1981,NA,0,0
"4570","OTHER",23,1982,22009164544.7466,2577931180.65182,83913846444.8566
"4571","OTHER",23,1983,0,0,0
"4572","OTHER",23,1984,43686620518.9065,6747775252.61425,129048217734.545
"4573","OTHER",23,1985,5793229580.06594,1479503582.36127,13014993387.9219
"4574","OTHER",23,1986,24267186984.8652,5627086843.98175,67352820206.3336
"4575","OTHER",23,1987,35629136046.7682,7563204702.22244,88602348923.9255
"4576","OTHER",23,1988,26932335016.2044,5280158445.69148,81849732203.3975
"4577","OTHER",23,1989,8120857671.90035,2020857741.17959,18473078457.5208
"4578","OTHER",23,1990,6283016408.64298,1573401825.17207,20160234265.5415
"4579","OTHER",23,1991,15412777054.7473,3992798728.63457,37180709433.0821
"4580","OTHER",23,1992,18420472971.2012,3840253372.42088,49951600030.6678
"4581","OTHER",23,1993,15651121902.4191,4844032076.36953,36732677125.3347
"4582","OTHER",23,1994,24284553599.8873,5354943134.14728,51186803418.3033
"4583","OTHER",23,1995,13893381582.4128,3713245347.11503,34578357065.021
"4584","OTHER",23,1996,8926488840.5821,2224711494.68435,27917618994.644
"4585","OTHER",23,1997,16425374110.6812,5500584546.63581,40969184438.0195
"4586","OTHER",23,1998,17890129686.6509,3184323203.1481,49066375907.4619
"4587","OTHER",23,1999,21386392307.8637,4067949730.6845,48192898102.6698
"4588","OTHER",23,2000,32511144096.9481,8764666002.18628,107172273358.409
"4589","OTHER",23,2001,21783414737.3459,5449134357.55253,69409829663.2409
"4590","OTHER",23,2002,25772624969.1081,5151193946.00869,72986691056.1992
"4591","OTHER",23,2003,22859976135.019,3395860403.13785,74892822337.6933
"4592","OTHER",23,2004,36478112149.4962,5362281605.27325,113914395482.73
"4593","OTHER",23,2005,14977090165.0108,4204349145.99789,43536578734.4679
"4594","OTHER",23,2006,16199913875.9278,3949001312.70818,40362310631.784
"4595","OTHER",23,2007,15951792384.0255,2778280364.72361,51859491157.8267
"4596","OTHER",23,2008,24510857832.878,7402772580.22207,66773939941.227
"4597","OTHER",23,2009,27077018278.4933,4485334363.10115,67533023807.9354
"4598","OTHER",23,2010,36879071961.0722,7258538106.87485,134820700526.659
"4599","OTHER",23,2011,44858488888.0122,9361650760.46265,128554685578.86
"4600","OTHER",23,2012,36891822739.627,9759853342.03845,114220444899.549
"4601","OTHER",23,2013,24004157291.7901,8917524832.58537,55397346053.1927
"4602","OTHER",23,2014,9595068222.69753,517177324.020332,26525132435.9492
"4603","OTHER",23,2015,9379726359.34823,2132335141.8646,29932703534.6826
"4604","OTHER",23,2016,13245812543.8393,2256943148.42522,40858960802.8336
"4605","OTHER",23,2017,7502351563.77999,2080360117.6314,17597234223.7664
"4606","OTHER",23,2018,19210902080.9188,4482399332.26559,59304509535.6881
"4607","OTHER",23,2019,22024718596.3086,6426960610.51413,55816982111.1377
"4608","OTHER",23,2020,NA,0,0
"4609","OTHER",28,1973,NA,0,0
"4610","OTHER",28,1974,NA,0,0
"4611","OTHER",28,1975,NA,0,0
"4612","OTHER",28,1976,NA,0,0
"4613","OTHER",28,1977,416334771.345444,85458308.3663323,1318287688.52935
"4614","OTHER",28,1978,2414117670.31674,719898428.281315,5440217791.36183
"4615","OTHER",28,1979,5479348901.63954,1280216579.36587,17566076731.9004
"4616","OTHER",28,1980,0,0,0
"4617","OTHER",28,1981,NA,0,0
"4618","OTHER",28,1982,NA,0,0
"4619","OTHER",28,1983,NA,0,0
"4620","OTHER",28,1984,NA,0,0
"4621","OTHER",28,1985,8916626477.54531,2078842560.98286,19198633883.9251
"4622","OTHER",28,1986,11080059055.7756,2855232592.50876,25324358500.4308
"4623","OTHER",28,1987,2269093030.63882,657041936.322514,7525856147.35604
"4624","OTHER",28,1988,5124105025.41378,1464808137.37685,16517135751.9462
"4625","OTHER",28,1989,3503934152.90145,743438963.162986,8668034953.19468
"4626","OTHER",28,1990,3062041201.62554,869881835.668166,8030730382.96728
"4627","OTHER",28,1991,6538085148.763,1782270990.63082,12660429593.1414
"4628","OTHER",28,1992,5946618265.5077,1076586948.02423,13434423396.971
"4629","OTHER",28,1993,4971928202.22238,1517463875.19174,13967348108.2852
"4630","OTHER",28,1994,8065962245.35766,2029318272.71335,23990055202.3011
"4631","OTHER",28,1995,7248316893.88753,2039311340.52622,15044683356.8202
"4632","OTHER",28,1996,1854146296.55503,448460778.26681,4714779530.4665
"4633","OTHER",28,1997,8068033509.09782,2264402650.69594,17191485491.6939
"4634","OTHER",28,1998,4167421557.79611,1240034298.53179,10593318465.4479
"4635","OTHER",28,1999,3631415655.98024,929334418.643026,9901398248.68102
"4636","OTHER",28,2000,3255382215.77798,830409582.046198,8093198969.25795
"4637","OTHER",28,2001,3066593527.68594,1026311034.78012,7586582208.09333
"4638","OTHER",28,2002,2968591839.91128,810873505.324941,8438960877.69337
"4639","OTHER",28,2003,9198154021.35545,1797308712.98513,20110190489.4529
"4640","OTHER",28,2004,4713437372.55572,1388119602.85137,11340112365.6358
"4641","OTHER",28,2005,759261183.163084,116202348.901987,2224644768.12497
"4642","OTHER",28,2006,2676559114.54322,479389252.156007,7905707211.31107
"4643","OTHER",28,2007,471869666.252231,139312249.961027,989634069.216492
"4644","OTHER",28,2008,1250670667.20387,332921296.136731,2509678088.4888
"4645","OTHER",28,2009,1432168172.87636,305031951.292458,3753791638.98564
"4646","OTHER",28,2010,2074680141.00365,591734227.673275,4868918031.17687
"4647","OTHER",28,2011,3294157536.98909,397569405.656302,7933048886.59868
"4648","OTHER",28,2012,931689403.914481,280458982.992466,1956953085.14566
"4649","OTHER",28,2013,897352274.477352,180487269.222743,2258368524.58213
"4650","OTHER",28,2014,1854907133.20903,570023229.598507,4248015567.6338
"4651","OTHER",28,2015,1353030156.8724,395598062.971574,3338919590.5994
"4652","OTHER",28,2016,760860091.937172,176297058.941404,1511206922.80488
"4653","OTHER",28,2017,1080984341.61003,240628999.814178,2698614077.01184
"4654","OTHER",28,2018,877861180.393457,190757680.846504,2052230464.69949
"4655","OTHER",28,2019,2431644289.68166,692526547.369461,5550269895.76186
"4656","OTHER",28,2020,NA,0,0
"4657","OTHER",72,1973,47582864835.6391,5132532775.00148,178663499049.922
"4658","OTHER",72,1974,60529698178.1328,9563530483.89593,167472280801.275
"4659","OTHER",72,1975,18223989647.7509,1589157483.50195,65961148143.9792
"4660","OTHER",72,1976,108666470576.792,12630295283.83,362576800488.724
"4661","OTHER",72,1977,32027493109.8182,5015383160.0182,113804777804.074
"4662","OTHER",72,1978,43945271850.4506,8115879161.41485,112541625421.516
"4663","OTHER",72,1979,11545870987.7101,3757132196.3778,25788329064.6737
"4664","OTHER",72,1980,20344994446.4172,4993374532.15176,58527353938.3975
"4665","OTHER",72,1981,50431016356.3565,11292826477.7812,145404774038.535
"4666","OTHER",72,1982,39376010632.3272,3826875511.05789,125751192554.475
"4667","OTHER",72,1983,0,0,0
"4668","OTHER",72,1984,NA,0,0
"4669","OTHER",72,1985,150002449337.08,33631163527.7429,388104205278.05
"4670","OTHER",72,1986,64101481459.4878,15585177283.2984,220589936520.196
"4671","OTHER",72,1987,40734318386.1794,10774777724.1476,87083043590.4301
"4672","OTHER",72,1988,39159394113.1608,10443756320.4927,107842236970.499
"4673","OTHER",72,1989,37178772903.1566,9108983156.84209,114291457354.697
"4674","OTHER",72,1990,47444778485.9684,10320743505.9749,143209856087.732
"4675","OTHER",72,1991,108634985807.5,23278642940.5239,238468280785.152
"4676","OTHER",72,1992,61454114771.1331,9656750109.81548,190445480064.611
"4677","OTHER",72,1993,20063602690.0823,6058614544.8424,48040608021.874
"4678","OTHER",72,1994,19133073357.0154,5111726085.80418,49387352667.0355
"4679","OTHER",72,1995,135111184897.776,26978027054.1734,465800733129.391
"4680","OTHER",72,1996,12209043981.0006,2267397322.71796,30327450092.4749
"4681","OTHER",72,1997,56919932588.2807,10141176411.3823,189206838047.952
"4682","OTHER",72,1998,77549095317.2365,22450211751.7973,214606096222.984
"4683","OTHER",72,1999,81120545013.9214,15027004795.7974,225501346865.965
"4684","OTHER",72,2000,146381380945.69,38578560638.5021,357466169237.664
"4685","OTHER",72,2001,54560929057.1783,16748871346.791,126680486598.028
"4686","OTHER",72,2002,57439879730.4012,16525114810.3866,191219275293.519
"4687","OTHER",72,2003,38122001071.2537,9835954677.87158,100845688238.328
"4688","OTHER",72,2004,13758353676.9325,2820366447.6331,43612442366.8595
"4689","OTHER",72,2005,11102604846.2993,2957802484.32742,31516256346.0975
"4690","OTHER",72,2006,37276544101.539,6084690835.97462,113168122127.928
"4691","OTHER",72,2007,13986978925.8213,2942038680.62846,40981543276.9108
"4692","OTHER",72,2008,25815415809.7766,5732241575.26755,79738373867.2838
"4693","OTHER",72,2009,30081223929.4031,6864188037.66669,74341422703.4265
"4694","OTHER",72,2010,120865871363.288,33020655982.9624,316249777491.3
"4695","OTHER",72,2011,115960225055.919,25925371523.3178,408971418708.112
"4696","OTHER",72,2012,76384965700.5878,24055519837.9632,164121464072.107
"4697","OTHER",72,2013,92460458545.5713,17376824354.5592,234439236351.936
"4698","OTHER",72,2014,49459188904.728,13188402933.1867,109767392095.373
"4699","OTHER",72,2015,48743659720.8804,8147638175.68326,142473690135.652
"4700","OTHER",72,2016,84592235798.4619,12026885070.8888,312585962871.812
"4701","OTHER",72,2017,28923010590.6701,8446528962.59221,62814112131.2233
"4702","OTHER",72,2018,50753657848.1331,7291259841.64944,127150012419.564
"4703","OTHER",72,2019,71452160512.7935,16521874202.3791,189975692785.222
"4704","OTHER",72,2020,NA,0,0
"4705","OTHER",73,1973,69706368596.1118,17963246099.2406,170631356898.821
"4706","OTHER",73,1974,53082848504.2492,12529415398.3143,161966865444.584
"4707","OTHER",73,1975,13137076561.6993,2204879101.23872,40488511030.1336
"4708","OTHER",73,1976,26623740603.5183,7282509726.48248,67556510401.602
"4709","OTHER",73,1977,12423408573.526,3696356656.82588,27234370230.4092
"4710","OTHER",73,1978,37148262351.265,5055550486.05946,114311940472.318
"4711","OTHER",73,1979,58106537199.4872,14807466936.7472,160559686023.082
"4712","OTHER",73,1980,7959579929.92968,1637368722.8981,18984447873.2478
"4713","OTHER",73,1981,75720674061.9009,21028321998.9289,171554031500.595
"4714","OTHER",73,1982,NA,0,0
"4715","OTHER",73,1983,NA,0,0
"4716","OTHER",73,1984,36770789746.1393,4593094293.62227,86892341349.1933
"4717","OTHER",73,1985,26135104191.4824,7462122011.27037,49704833634.4843
"4718","OTHER",73,1986,31418748394.3097,6926200723.29545,91124309763.1353
"4719","OTHER",73,1987,36117217821.483,8730956292.28495,106930431387.561
"4720","OTHER",73,1988,24206578727.355,4342034196.20589,48913963677.1699
"4721","OTHER",73,1989,21808264914.2373,6014612451.2782,57082712080.1277
"4722","OTHER",73,1990,24978269311.1169,6502443766.89798,61938698574.0175
"4723","OTHER",73,1991,18521697856.1419,5387506869.01251,37718735819.0996
"4724","OTHER",73,1992,21011362953.5396,4877772380.67194,46718049053.55
"4725","OTHER",73,1993,15138289775.9941,4259834820.40468,36417922340.7265
"4726","OTHER",73,1994,23766158504.9453,6418678998.73536,45849201775.4453
"4727","OTHER",73,1995,20001028843.0613,4807058136.44545,53291980913.5269
"4728","OTHER",73,1996,19654435900.7515,2882510030.21975,52454492040.3856
"4729","OTHER",73,1997,14024903478.1426,3800251632.15716,33165860744.5886
"4730","OTHER",73,1998,18340772966.7672,5041733942.72117,44756256203.7848
"4731","OTHER",73,1999,18145320788.128,3455319620.26857,53112691474.8436
"4732","OTHER",73,2000,18600457337.2986,5218577228.07724,39030196741.0742
"4733","OTHER",73,2001,28480722630.4587,6613785756.73056,69129723657.52
"4734","OTHER",73,2002,61413337362.999,10406969723.4634,200234368951.286
"4735","OTHER",73,2003,30600027829.6129,8712791793.42523,67547562455.4624
"4736","OTHER",73,2004,21621243204.1378,5076972818.12186,66633478428.271
"4737","OTHER",73,2005,15193635384.5146,4205338987.96387,32234099465.1651
"4738","OTHER",73,2006,36666899459.7224,12265498059.3251,99631518208.6975
"4739","OTHER",73,2007,9722078681.97257,1708100642.29578,29037612998.4011
"4740","OTHER",73,2008,9604564779.04333,1497267638.66505,26252973819.2336
"4741","OTHER",73,2009,19913611517.4469,3726405485.44253,57262697565.9109
"4742","OTHER",73,2010,5305401614.77901,324805323.060592,15491219001.6375
"4743","OTHER",73,2011,8680160262.03939,2185703166.18981,18802131165.5413
"4744","OTHER",73,2012,8754584097.14123,2110764038.40474,28994160414.7882
"4745","OTHER",73,2013,11124607021.607,4000809279.04621,22931639924.941
